,Unnamed: 0,id,thread_number,timestamp,text,retweets,likes,replies,url,full_text
1013,1013,969324654178521089,Thread 58,1519939981,"Primaries #IN04 #IN4
Tobi Beck @BeckForIndiana
https://t.co/GakkusdBgw
Roger D. Day 
https://t.co/Mf52MBMmnqÃ¢?Â¦ https://t.co/qtAeeLU0bR",5,3,1,"https://t.co/GakkusdBgw
Roger D. Day 
","Primaries
#IN04
#IN4
Tobi Beck
@BeckForIndiana
beck4indiana.org
Roger D. Day
rogerdayforcongress.com
@DayForCongress
Darin Patrick Griesey
darin4change.com
@Darin4Change
Joseph W. Mackey
joe4hoosiers.com"
1014,1014,969324658066710530,Thread 58,1519939982,"Primaries #IN05
vs GOP Susan Brooks
Dion Douglas https://t.co/MO1HO0lmne @Dion_IN05 
Sean DugdaleÃ¢?Â¦ https://t.co/5Maei4LcdG",3,4,1,"https://t.co/MO1HO0lmne @Dion_IN05 
Sean DugdaleÃ¢?Â¦ ","Primaries
#IN05
vs GOP Susan Brooks
Dion Douglas
diondouglasforcongress.com
@Dion_IN05
Sean Dugdale
dugdaleforcongress.com
Eshel Faraggi
facebook.com/eshel4congress
@eshel4congress
Kyle Moore
kylemooreforcongress.com
@KyleforCongress
Dee Thornton
deethorntonforcongress.com
@votethornton"
1015,1015,969324665054351360,Thread 58,1519939983,"#IN06
vs GOP Luke Messer
George Holland https://t.co/Xm1mUfSVnY
Jeannine Lake
https://t.co/DIZjLa4mprÃ¢?Â¦ https://t.co/535RqO8e1I",4,2,1,"https://t.co/Xm1mUfSVnY
Jeannine Lake
","#IN06
vs GOP Luke Messer
George Holland
georgehollandforcongress.com
Jeannine Lake
jeannineleelakeforcongress.com
@JeaninneLeeLake
Jasen Lave
facebook.com/profile.php?id…
sending-jasen-lave-to-congress.net
Jim Pruett
facebook.com/PruettforIndia…
Lane Siekman
lanesiekman.com
@LaneSiekman
Joshua Williamson"
1016,1016,969324668648853505,Thread 58,1519939984,"#IN07
VOTE May 8, 2018

Democratic Incumbent 
Andre D. Carson https://t.co/2tmgmtruz5
@Andre4Congress

Curtis D. GoÃ¢?Â¦ https://t.co/JRV3qnvMhk",5,4,1,"https://t.co/2tmgmtruz5
@Andre4Congress

Curtis D. GoÃ¢?Â¦ ","#IN07
VOTE May 8, 2018
Democratic Incumbent
Andre D. Carson
andrecarson.com
@Andre4Congress
Curtis D. Godfrey
facebook.com/Curtis-Godfrey…
Bob Kern
@IndianaKern
Pierre Quincy Pullins
facebook.com/pierre.pullins
Sue Spicer
sueforyou2018.com
@spicer4congress
#BlueWave2018"
1017,1017,969324671660429313,Thread 58,1519939985,"#IN08 #IN8
Primaries MAY 8, 2018
Register to Vote by April 9 here: https://t.co/dJwB8Y0ooU

William TanoosÃ¢?Â¦ https://t.co/uxMf1lEYi0",4,2,2,"https://t.co/dJwB8Y0ooU

William TanoosÃ¢?Â¦ ","#IN08
#IN8
Primaries MAY 8, 2018
Register to Vote by April 9 here:
in.gov/sos/elections/…
William Tanoos
williamtanoos.com
@Tanoos2018
vs GOP Incumbent Larry Bucshon
#Midterms2018
#BlueWaveIN"
1018,1018,969324676710354944,Thread 58,1519939986,"#IN09 #IN9
vs GOP Incumbent Trey Hollingsworth

Dan Canon https://t.co/UCR43rrmzO
@canonforIndiana

Rob ChatlosÃ¢?Â¦ https://t.co/SEtYTsJwcK",4,4,1,"https://t.co/UCR43rrmzO
@canonforIndiana

Rob ChatlosÃ¢?Â¦ ","#IN09
#IN9
vs GOP Incumbent Trey Hollingsworth
Dan Canon
canonforindiana.com
@canonforIndiana
Rob Chatlos
chatlosforcongress.com
@chatcub71
Liz Watson
lizforindiana.com
@LizForIndiana
#BlueWaveIsComing"
1019,1019,969324681982509056,Thread 58,1519939988,"SECRETARY OF STATE: 
vs GOP Incumbent Connie Lawson
Jim Harper, Attorney
https://t.co/dRdtE1M3HhÃ¢?Â¦ https://t.co/aJvhKFoHlV",5,3,1,https://t.co/dRdtE1M3HhÃ¢?Â¦ ,"SECRETARY OF STATE:
vs GOP Incumbent Connie Lawson
Jim Harper, Attorney
harperforindiana.com
facebook.com/harperforindia…
youtube.com/channel/UC3rbf…"
1020,1020,969324686676021248,Thread 58,1519939989,"And, don't forget your PROSECUTING ATTORNEYS 
Watch this 2-minute video from the ACLU on how powerful Prosecuting (Ã¢?Â¦ https://t.co/pDCKbvh4M2",4,3,0,https://t.co/pDCKbvh4M2,"And, don't forget your PROSECUTING ATTORNEYS
Watch this 2-minute video from the ACLU on how powerful Prosecuting (District) Attorneys are and make sure to check out the ones running in your county!
And VOTE!
pc2a.info/PowerfulDistri…"
1021,1021,985943809996472320,Thread 59,1523902296,Remember when former EPA Administrator lied three times under oath but only the Executive Branch couldÃ¢??ve held herÃ¢?Â¦ https://t.co/IO0Fn29vxl,194,284,7,https://t.co/IO0Fn29vxl,"Remember when former EPA Administrator lied three times under oath but only the Executive Branch could’ve held her criminally responsible, we all know how that went.
@GOP
need to grow a pair and start defending
@EPAScottPruitt
#MondayMotivation
usatoday.com/story/opinion/…"
1022,1022,985947083910799360,Thread 59,1523903077,"Oh look, thereÃ¢??s former @EPA Administrator Gina McCarthy hanging out at the Olympics in Rio and guess what? She fleÃ¢?Â¦ https://t.co/4rc5TwxF59",77,100,2,https://t.co/4rc5TwxF59,"Oh look, there’s former
@EPA
Administrator Gina McCarthy hanging out at the Olympics in Rio and guess what? She flew there first class🔍✈️💸
#BootPruitt
#memories"
1023,1023,985949647465168896,Thread 59,1523903688,"Gina McCarthy hooked her buddies up at Harvard with $45 million in grants, for an alleged independent study but itÃ¢?Â¦ https://t.co/oeEp1ScEpt",78,88,1,https://t.co/oeEp1ScEpt,"Gina McCarthy hooked her buddies up at Harvard with $45 million in grants, for an alleged independent study but it was in close contact with them the whole time but all we’re going to hear about is a $43k sound booth in a government office🙄
#ScottPruitt
#Hypocrisy"
1024,1024,985951335072739328,Thread 59,1523904091,"This is why media never talked about #EPA Gina McCarthy, she hated coal and worked vigorously to eliminate it.Ã¢?Â¦ https://t.co/qtIS4cUGi7",83,102,1,https://t.co/qtIS4cUGi7,"This is why media never talked about
#EPA
Gina McCarthy, she hated coal and worked vigorously to eliminate it.
@EPAScottPruitt
has cleared the way for AMERICAN JOBS and nothing pisses off
@TheDemocrats
more.
#MondayMotivaton
#ScottPruitt"
1025,1025,985953288859234304,Thread 59,1523904556,"Why doesnÃ¢??t @TGowdySC write a letter to finally see Gina McCarthyÃ¢??s conflict of interest, since former admin wouldnÃ¢?Â¦ https://t.co/u4uCOfUxvE",43,66,1,https://t.co/u4uCOfUxvE,"Why doesn’t
@TGowdySC
write a letter to finally see Gina McCarthy’s conflict of interest, since former admin wouldn’t, he wrote quite the zinger about
@EPAScottPruitt
#TruthMatters
junkscience.com/2016/06/epa-re…"
1026,1026,985953997897875456,Thread 59,1523904725,Just checking out the Myan ruins because thatÃ¢??s official business right @EPA @USGAO @usgaolegal #EPA https://t.co/DqdhbxCRUb,35,45,1,https://t.co/DqdhbxCRUb,"Just checking out the Myan ruins because that’s official business right
@EPA
@USGAO
@usgaolegal
#EPA"
1027,1027,985957084091969536,Thread 59,1523905461,Maybe we should ask how much it cost taxpayers for Gina McCarthy to fly to Cusco and Urubamba to play dress up withÃ¢?Â¦ https://t.co/U4Gq69bZFr,46,60,2,https://t.co/U4Gq69bZFr,"Maybe we should ask how much it cost taxpayers for Gina McCarthy to fly to Cusco and Urubamba to play dress up with a Huilloc Indigenous girl, this seems totally work related right?
#BootPruitt
#DoubleStandard
#EPA"
1028,1028,985957942737354752,Thread 59,1523905666,"WTF does reading have to do with the Environmental Protection Agency, oh my bad it was the Ã¢??the magic school bus &amp;Ã¢?Â¦ https://t.co/QOV2DYpExK",37,46,1,https://t.co/QOV2DYpExK,"WTF does reading have to do with the Environmental Protection Agency, oh my bad it was the “the magic school bus & climate change” that changes everything, this trip to Kigali seems totally legit now
#ScottPruitt"
1029,1029,985961444268109824,Thread 59,1523906501,"Just a quick glance at #EPA Gina McCarthy record is quite interesting how did they spend $214,397 on a conference nÃ¢?Â¦ https://t.co/yF17HrhjdX",66,71,1,https://t.co/yF17HrhjdX,"Just a quick glance at
#EPA
Gina McCarthy record is quite interesting how did they spend $214,397 on a conference no one attended🤣Probably because of her precious Clean Water Act that crippled small businesses
#ScottPruitt"
1030,1030,985961956338102272,Thread 59,1523906623,"Another gem from former #EPA $196,635 paid by the @EPA for a non-EPA traveler, thatÃ¢??s totally normal. AccountabilitÃ¢?Â¦ https://t.co/HY1Xe63d91",46,56,2,https://t.co/HY1Xe63d91,"Another gem from former
#EPA
$196,635 paid by the
@EPA
for a non-EPA traveler, that’s totally normal. Accountability is important but WHY have
#Democrats
just suddenly started doing it🤷🏼‍♀️
#SoreLosers"
1031,1031,985964405555740672,Thread 59,1523907207,ItÃ¢??s all about control @EPAScottPruitt has been slashing the impossible and expensive regulations put in place by fÃ¢?Â¦ https://t.co/tD5aNpipBH,38,55,2,https://t.co/tD5aNpipBH,"It’s all about control
@EPAScottPruitt
has been slashing the impossible and expensive regulations put in place by former
#EPA
meant to reduce sea level rise by 1/100th of an inch AND put people out of jobs in
#Chicago
all done with ZERO transparency🙄"
1032,1032,985966202399834112,Thread 59,1523907635,While Democrats and Republicans pursue an enema of all things @EPAScottPruitt former admin did whatever they pleaseÃ¢?Â¦ https://t.co/puWpH063qR,49,60,2,https://t.co/puWpH063qR,"While Democrats and Republicans pursue an enema of all things
@EPAScottPruitt
former admin did whatever they pleased, including deleting records because it would’ve shown how hugely they hooked up outside agencies
#EPA"
1033,1033,985967657433223168,Thread 59,1523907982,The former @EPA was rogue even a Federal Judge said so but muhhhh Scott Pruitt spent too much on a secure phone booÃ¢?Â¦ https://t.co/QVXIkiaeRz,40,57,1,https://t.co/QVXIkiaeRz,"The former
@EPA
was rogue even a Federal Judge said so but muhhhh Scott Pruitt spent too much on a secure phone booth 💩
powerlineblog.com/archives/2017/…"
1034,1034,985968218727591936,Thread 59,1523908116,"Truth about the former #EPA Ã°???honestly all the politicians attacking @EPAScottPruitt should be looked at closely, chÃ¢?Â¦ https://t.co/mfmy5yn2GC",48,71,5,https://t.co/mfmy5yn2GC,"Truth about the former
#EPA
👇honestly all the politicians attacking
@EPAScottPruitt
should be looked at closely, chances are they have side deals that depend on all the regulations put in place that he’s now slashing.
#TeamPruitt
rangemagazine.com/features/summe…"
1035,1035,985972796286103553,Thread 59,1523909207,Ã°??? Thank God for @EPAScottPruitt and @realDonaldTrump #MondayMotivaton #EPA https://t.co/DUv4BGY7GW,59,74,3,https://t.co/DUv4BGY7GW,"🌏 Thank God for
@EPAScottPruitt
and
@realDonaldTrump
#MondayMotivaton
#EPA
Sorry, your browser doesn't support embedded videos"
1036,1036,985974022625095682,Thread 59,1523909500,Not a joke BTW thatÃ¢??s really the former EPAÃ°?Â¤Â£ https://t.co/InhmbpJWsg,22,29,4,https://t.co/InhmbpJWsg,Not a joke BTW that’s really the former EPA🤣
1123,1123,973769227739025408,Thread 65,1520999650,"1) Most of #history is a total lie, designed by people wanting to infer meaning of historical events in a modern coÃ¢?Â¦ https://t.co/CuVntoWxLA",10,15,1,https://t.co/CuVntoWxLA,"1)
Most of
#history
is a total lie, designed by people wanting to infer meaning of historical events in a modern context, as a means to elicit a response from you which suits their needs.
This is a story about the
#rothschilds
from the early 20th century.
#QAnon
#GreatAwakening"
1124,1124,973769229404164096,Thread 65,1520999650,"2) Even within this tweetstorm are probably a lot of missing nuances.  Do tell your stories.

I will start afterÃ¢?Â¦ https://t.co/25cmpJ6nw4",0,1,1,https://t.co/25cmpJ6nw4,"2)
Even within this tweetstorm are probably a lot of missing nuances. Do tell your stories.
I will start after
#WWI
and the Treaty of Versailles. It never made sense. Why divide
#Germany
in these pieces and leave it's people impoverished? Isn't this a recipe for resentment?"
1125,1125,973769233141321728,Thread 65,1520999651,"4) Why did AHitler repeatedly say #GER was betrayed?

Another force was present, one that was not a nation state.Ã¢?Â¦ https://t.co/OjlXAMyjzH",0,1,1,https://t.co/OjlXAMyjzH,"3)
Why did the
#Germans
, even though a foreign boot never shot a boot on their soil, make overtures of peace to end the
#war
, while they were poised to win?
Their objectives were met.
Why was the
#USA
brought into WWI? Why were large payments sent to
#communist
#Russia
?
#QAnon"
1126,1126,973769231199363073,Thread 65,1520999651,"3) Why did the #Germans, even though a foreign boot never shot a boot on their soil, make overtures of peace to endÃ¢?Â¦ https://t.co/BVGC3QsA9n",0,1,1,https://t.co/BVGC3QsA9n,"4)
Why did AHitler repeatedly say
#GER
was betrayed?
Another force was present, one that was not a nation state.
Germany had already won WWI w/ technology: rendered
#uk
helpless in starvation, the
#French
had already mutinied, the
#Russian
army defecting, Italian's collapsed."
1127,1127,973769237411049473,Thread 65,1520999652,"6) Why would defeated nations not accept defeat?

Here comes the grand deal of WWI.  Palestine.  And the ""stab in tÃ¢?Â¦ https://t.co/Jrh897Ki9m",0,2,1,https://t.co/Jrh897Ki9m,"5)
But even in this state,
#GER
was offering
#England
peace terms. What were they aware of?
Was is it that non-nation state that was funding
#Napoleonic
wars? On both sides of all conflicts for over 2 centuries? That has the resources to bring nation states into a conflict?"
1128,1128,973769234978353154,Thread 65,1520999652,"5) But even in this state, #GER was offering #England peace terms.  What were they aware of?

Was is it that non-naÃ¢?Â¦ https://t.co/l3iDXKD4Lq",0,3,1,https://t.co/l3iDXKD4Lq,"6)
Why would defeated nations not accept defeat?
Here comes the grand deal of WWI. Palestine. And the ""stab in the back""... someone told
#England
they'd win if they bring
#America
into the war. But why would the
#USA
do that?
Think
#FederalReserve
.
#QAnon
#Palestinian"
1129,1129,973769242914025476,Thread 65,1520999653,"9) That's where 100 years of trouble started.

Not making apologies for Germany, rather develop an understanding ofÃ¢?Â¦ https://t.co/sxzEqI07nH",0,2,1,https://t.co/sxzEqI07nH,"7)
Who had the resources to make such stunning assurances?
#Roths
The
#USA
was brought into WWI to defeat Germany so that the
#Rothschilds
could create a
#Jewish
state.
The
#british
promised
#palestine
, their ""territory"" in exchange for American help.
#Qanon
#Geopolitics"
1130,1130,973769241055977472,Thread 65,1520999653,"8) The #Brits, desperate to make a deal, would have to pay up after defeating #GER, #HUN, #AUT, #TUR.

Oct, 1916. OÃ¢?Â¦ https://t.co/AyomqvsqND",0,1,1,https://t.co/AyomqvsqND,"8)
The
#Brits
, desperate to make a deal, would have to pay up after defeating
#GER
,
#HUN
,
#AUT
,
#TUR
.
Oct, 1916. Over 100 years later, the world is dominated by this promise.
American's never fully understood why they went to war with
#Germany
.
Enter the Balfour Declaration."
1131,1131,973769239302635520,Thread 65,1520999653,"7) Who had the resources to make such stunning assurances?

#Roths

The #USA was brought into WWI to defeat GermanyÃ¢?Â¦ https://t.co/821E5lRNFm",0,4,1,https://t.co/821E5lRNFm,"9)
That's where 100 years of trouble started.
Not making apologies for Germany, rather develop an understanding of what the
#cabal
is & how it works. By eliminating modern problems, you can see how maneuverings happened & why... this strange past makes u question everything now."
1132,1132,973769246613393409,Thread 65,1520999654,"11) If you think for a second this is a ""Jewish thing"" you have missed the point completely.  Anyone who had damageÃ¢?Â¦ https://t.co/YhNlBLBQLz",0,2,1,https://t.co/YhNlBLBQLz,"10)
You can turn the clock back to ancient
#rome
... same garbage, different tools.
This story has the most relevance to today, because that same single family pulls the strings on modern society.
#GreatAwakening
#Q
#untoldhistory"
1133,1133,973769244876951552,Thread 65,1520999654,"10) You can turn the clock back to ancient #rome... same garbage, different tools.

This story has the most relevanÃ¢?Â¦ https://t.co/W3yyy8ZjGq",0,1,1,https://t.co/W3yyy8ZjGq,"11)
If you think for a second this is a ""Jewish thing"" you have missed the point completely. Anyone who had damaged the intentions of peace of a nations clearly in a dominant position, wanting to stop carnage, would be a target of resentment."
1134,1134,973769589623488512,Thread 65,1520999736,"12) This story ends way short of it's historical truth, but that is intentional, because it's really a story about today.  #Qanon",0,3,1,,"12)
This story ends way short of it's historical truth, but that is intentional, because it's really a story about today.
#Qanon"
